lane_id,distance_tier,date,day_of_week,is_weekend,is_holiday,is_peak_season,weather_risk_score,total_shipments,scanned_shipments,delayed_shipments,delay_rate,_shock_active_ground_truth
MEM-ATL,short,2024-07-01,0,0,0,0,0.1565,1685,1650,64,0.0388,0
MEM-ATL,short,2024-07-02,1,0,0,0,0.169,1479,1424,63,0.0442,0
MEM-ATL,short,2024-07-03,2,0,0,0,0.2061,1720,1666,60,0.036,0
MEM-ATL,short,2024-07-04,3,0,1,0,0.0535,511,503,29,0.0577,0
MEM-ATL,short,2024-07-05,4,0,0,0,0.0643,1637,1615,55,0.0341,0
MEM-ATL,short,2024-07-06,5,1,0,0,0.2593,1012,993,50,0.0504,0
MEM-ATL,short,2024-07-07,6,1,0,0,0.1758,1074,1049,50,0.0477,0
MEM-ATL,short,2024-07-08,0,0,0,0,0.1466,1780,1751,63,0.036,0
MEM-ATL,short,2024-07-09,1,0,0,0,0.1618,1920,1849,76,0.0411,0
MEM-ATL,short,2024-07-10,2,0,0,0,0.1883,1932,1880,60,0.0319,0
MEM-ATL,short,2024-07-11,3,0,0,0,0.0637,1714,1690,54,0.032,0
MEM-ATL,short,2024-07-12,4,0,0,0,0.0484,1813,1748,62,0.0355,0
MEM-ATL,short,2024-07-13,5,1,0,0,0.0874,972,957,37,0.0387,0
MEM-ATL,short,2024-07-14,6,1,0,0,0.0479,1025,1001,53,0.0529,0
MEM-ATL,short,2024-07-15,0,0,0,0,0.2077,1951,1923,59,0.0307,0
MEM-ATL,short,2024-07-16,1,0,0,0,0.0,1775,1711,59,0.0345,0
MEM-ATL,short,2024-07-17,2,0,0,0,0.2371,1830,1804,70,0.0388,0
MEM-ATL,short,2024-07-18,3,0,0,0,0.1284,1498,1456,56,0.0385,0
MEM-ATL,short,2024-07-19,4,0,0,0,0.1609,1787,1738,76,0.0437,0
MEM-ATL,short,2024-07-20,5,1,0,0,0.2233,1109,1083,40,0.0369,0
MEM-ATL,short,2024-07-21,6,1,0,0,0.1514,1003,978,41,0.0419,0
MEM-ATL,short,2024-07-22,0,0,0,0,0.2082,1973,1939,67,0.0346,0
MEM-ATL,short,2024-07-23,1,0,0,0,0.1453,1552,1503,54,0.0359,0
MEM-ATL,short,2024-07-24,2,0,0,0,0.0,1843,1806,70,0.0388,0
MEM-ATL,short,2024-07-25,3,0,0,0,0.1434,1770,1716,74,0.0431,0
MEM-ATL,short,2024-07-26,4,0,0,0,0.2741,1449,1419,43,0.0303,0
MEM-ATL,short,2024-07-27,5,1,0,0,0.0,1054,1039,54,0.052,0
MEM-ATL,short,2024-07-28,6,1,0,0,0.223,1021,989,45,0.0455,0
MEM-ATL,short,2024-07-29,0,0,0,0,0.1652,1893,1823,66,0.0362,0
MEM-ATL,short,2024-07-30,1,0,0,0,0.2982,1537,1503,62,0.0413,0
MEM-ATL,short,2024-07-31,2,0,0,0,0.2337,1826,1786,56,0.0314,0
MEM-ATL,short,2024-08-01,3,0,0,0,0.2943,1835,1799,67,0.0372,0
MEM-ATL,short,2024-08-02,4,0,0,0,0.0891,1815,1791,53,0.0296,0
MEM-ATL,short,2024-08-03,5,1,0,0,0.1943,905,876,41,0.0468,0
MEM-ATL,short,2024-08-04,6,1,0,0,0.2003,943,924,47,0.0509,0
MEM-ATL,short,2024-08-05,0,0,0,0,0.0,1824,1774,57,0.0321,0
MEM-ATL,short,2024-08-06,1,0,0,0,0.1813,1686,1665,50,0.03,0
MEM-ATL,short,2024-08-07,2,0,0,0,0.2759,2107,2077,82,0.0395,0
MEM-ATL,short,2024-08-08,3,0,0,0,0.1288,1692,1663,54,0.0325,0
MEM-ATL,short,2024-08-09,4,0,0,0,0.1455,1926,1859,75,0.0403,0
MEM-ATL,short,2024-08-10,5,1,0,0,0.2951,1027,990,50,0.0505,0
MEM-ATL,short,2024-08-11,6,1,0,0,0.2843,1104,1076,41,0.0381,0
MEM-ATL,short,2024-08-12,0,0,0,0,0.1362,1633,1609,50,0.0311,0
MEM-ATL,short,2024-08-13,1,0,0,0,0.1172,1835,1779,57,0.032,0
MEM-ATL,short,2024-08-14,2,0,0,0,0.0,1779,1727,62,0.0359,0
MEM-ATL,short,2024-08-15,3,0,0,0,0.0,2091,2037,76,0.0373,0
MEM-ATL,short,2024-08-16,4,0,0,0,0.0727,1614,1570,52,0.0331,0
MEM-ATL,short,2024-08-17,5,1,0,0,0.0,918,891,36,0.0404,0
MEM-ATL,short,2024-08-18,6,1,0,0,0.2832,827,804,41,0.051,0
MEM-ATL,short,2024-08-19,0,0,0,0,0.1621,1691,1662,56,0.0337,0
MEM-ATL,short,2024-08-20,1,0,0,0,0.0,2065,2022,80,0.0396,0
MEM-ATL,short,2024-08-21,2,0,0,0,0.032,1753,1713,49,0.0286,0
MEM-ATL,short,2024-08-22,3,0,0,0,0.0334,2027,1991,79,0.0397,0
MEM-ATL,short,2024-08-23,4,0,0,0,0.2423,1572,1520,59,0.0388,0
MEM-ATL,short,2024-08-24,5,1,0,0,0.1007,1006,977,37,0.0379,0
MEM-ATL,short,2024-08-25,6,1,0,0,0.0,774,748,35,0.0468,0
MEM-ATL,short,2024-08-26,0,0,0,0,0.0971,1705,1660,60,0.0361,0
MEM-ATL,short,2024-08-27,1,0,0,0,0.1893,1881,1815,74,0.0408,0
MEM-ATL,short,2024-08-28,2,0,0,0,0.2415,1874,1850,80,0.0432,0
MEM-ATL,short,2024-08-29,3,0,0,0,0.138,1896,1848,54,0.0292,0
MEM-ATL,short,2024-08-30,4,0,0,0,0.2478,1742,1713,64,0.0374,0
MEM-ATL,short,2024-08-31,5,1,0,0,0.1353,1175,1132,51,0.0451,0
MEM-ATL,short,2024-09-01,6,1,0,0,0.271,914,902,41,0.0455,0
MEM-ATL,short,2024-09-02,0,0,0,0,0.1648,1975,1923,58,0.0302,0
MEM-ATL,short,2024-09-03,1,0,0,0,0.3772,1395,1371,43,0.0314,0
MEM-ATL,short,2024-09-04,2,0,0,0,0.2878,1665,1627,53,0.0326,0
MEM-ATL,short,2024-09-05,3,0,0,0,0.2257,1733,1670,61,0.0365,0
MEM-ATL,short,2024-09-06,4,0,0,0,0.0915,1778,1749,58,0.0332,0
MEM-ATL,short,2024-09-07,5,1,0,0,0.137,885,856,40,0.0467,0
MEM-ATL,short,2024-09-08,6,1,0,0,0.3288,1037,1001,41,0.041,0
MEM-ATL,short,2024-09-09,0,0,0,0,0.2027,1855,1816,68,0.0374,0
MEM-ATL,short,2024-09-10,1,0,0,0,0.1719,1844,1792,53,0.0296,0
MEM-ATL,short,2024-09-11,2,0,0,0,0.3147,1968,1934,63,0.0326,0
MEM-ATL,short,2024-09-12,3,0,0,0,0.2249,1929,1864,65,0.0349,0
MEM-ATL,short,2024-09-13,4,0,0,0,0.2746,1492,1465,62,0.0423,0
MEM-ATL,short,2024-09-14,5,1,0,0,0.0423,1060,1025,51,0.0498,0
MEM-ATL,short,2024-09-15,6,1,0,0,0.2616,1006,973,50,0.0514,0
MEM-ATL,short,2024-09-16,0,0,0,0,0.1754,2143,2085,71,0.0341,0
MEM-ATL,short,2024-09-17,1,0,0,0,0.1449,1594,1554,70,0.045,0
MEM-ATL,short,2024-09-18,2,0,0,0,0.2949,2112,2084,71,0.0341,0
MEM-ATL,short,2024-09-19,3,0,0,0,0.1395,1956,1892,62,0.0328,0
MEM-ATL,short,2024-09-20,4,0,0,0,0.0,1803,1742,61,0.035,0
MEM-ATL,short,2024-09-21,5,1,0,0,0.0359,1111,1083,58,0.0536,0
MEM-ATL,short,2024-09-22,6,1,0,0,0.0,945,915,40,0.0437,0
MEM-ATL,short,2024-09-23,0,0,0,0,0.0713,1938,1887,72,0.0382,0
MEM-ATL,short,2024-09-24,1,0,0,0,0.1939,1751,1698,53,0.0312,0
MEM-ATL,short,2024-09-25,2,0,0,0,0.1234,2114,2069,80,0.0387,0
MEM-ATL,short,2024-09-26,3,0,0,0,0.1212,1450,1424,42,0.0295,0
MEM-ATL,short,2024-09-27,4,0,0,0,0.2645,2121,2059,61,0.0296,0
MEM-ATL,short,2024-09-28,5,1,0,0,0.0166,1147,1131,66,0.0584,0
MEM-ATL,short,2024-09-29,6,1,0,0,0.0,1058,1040,40,0.0385,0
MEM-ATL,short,2024-09-30,0,0,0,0,0.1581,1728,1695,61,0.036,0
MEM-ATL,short,2024-10-01,1,0,0,0,0.3048,1680,1650,57,0.0345,0
MEM-ATL,short,2024-10-02,2,0,0,0,0.0,1493,1443,51,0.0353,0
MEM-ATL,short,2024-10-03,3,0,0,0,0.317,2270,2238,70,0.0313,0
MEM-ATL,short,2024-10-04,4,0,0,0,0.2892,1847,1815,67,0.0369,0
MEM-ATL,short,2024-10-05,5,1,0,0,0.197,974,961,40,0.0416,0
MEM-ATL,short,2024-10-06,6,1,0,0,0.2267,912,894,43,0.0481,0
MEM-ATL,short,2024-10-07,0,0,0,0,0.086,1710,1669,54,0.0324,0
MEM-ATL,short,2024-10-08,1,0,0,0,0.2491,2149,2097,75,0.0358,0
MEM-ATL,short,2024-10-09,2,0,0,0,0.2059,1576,1539,57,0.037,0
MEM-ATL,short,2024-10-10,3,0,0,0,0.1962,1988,1925,72,0.0374,0
MEM-ATL,short,2024-10-11,4,0,0,0,0.3276,1711,1657,72,0.0435,0
MEM-ATL,short,2024-10-12,5,1,0,0,0.2172,1029,1003,52,0.0518,0
MEM-ATL,short,2024-10-13,6,1,0,0,0.2549,1049,1021,44,0.0431,0
MEM-ATL,short,2024-10-14,0,0,0,0,0.1063,1578,1542,47,0.0305,0
MEM-ATL,short,2024-10-15,1,0,0,0,0.2436,1482,1451,46,0.0317,0
MEM-ATL,short,2024-10-16,2,0,0,0,0.0263,1717,1690,51,0.0302,0
MEM-ATL,short,2024-10-17,3,0,0,0,0.4493,1597,1574,54,0.0343,0
MEM-ATL,short,2024-10-18,4,0,0,0,0.159,1834,1781,77,0.0432,0
MEM-ATL,short,2024-10-19,5,1,0,0,0.0755,984,955,36,0.0377,0
MEM-ATL,short,2024-10-20,6,1,0,0,0.1792,1042,1011,43,0.0425,0
MEM-ATL,short,2024-10-21,0,0,0,0,0.2259,1449,1410,51,0.0362,0
MEM-ATL,short,2024-10-22,1,0,0,0,0.3335,1909,1843,71,0.0385,0
MEM-ATL,short,2024-10-23,2,0,0,0,0.0,1724,1693,69,0.0408,0
MEM-ATL,short,2024-10-24,3,0,0,0,0.2573,1764,1707,72,0.0422,0
MEM-ATL,short,2024-10-25,4,0,0,0,0.167,1744,1682,49,0.0291,0
MEM-ATL,short,2024-10-26,5,1,0,0,0.0704,915,881,37,0.042,0
MEM-ATL,short,2024-10-27,6,1,0,0,0.247,877,860,37,0.043,0
MEM-ATL,short,2024-10-28,0,0,0,0,0.1549,1730,1668,55,0.033,0
MEM-ATL,short,2024-10-29,1,0,0,0,0.3697,1865,1830,59,0.0322,0
MEM-ATL,short,2024-10-30,2,0,0,0,0.0727,1507,1457,53,0.0364,0
MEM-ATL,short,2024-10-31,3,0,0,0,0.1126,1626,1597,66,0.0413,0
MEM-ATL,short,2024-11-01,4,0,0,0,0.3206,1467,1420,47,0.0331,0
MEM-ATL,short,2024-11-02,5,1,0,0,0.1148,909,877,39,0.0445,0
MEM-ATL,short,2024-11-03,6,1,0,0,0.2406,978,960,45,0.0469,0
MEM-ATL,short,2024-11-04,0,0,0,0,0.2137,1645,1619,53,0.0327,0
MEM-ATL,short,2024-11-05,1,0,0,0,0.1865,1833,1807,67,0.0371,0
MEM-ATL,short,2024-11-06,2,0,0,0,0.3938,1867,1843,61,0.0331,0
MEM-ATL,short,2024-11-07,3,0,0,0,0.1643,1675,1635,46,0.0281,0
MEM-ATL,short,2024-11-08,4,0,0,0,0.1392,2310,2275,73,0.0321,0
MEM-ATL,short,2024-11-09,5,1,0,0,0.3403,1030,1010,43,0.0426,0
MEM-ATL,short,2024-11-10,6,1,0,0,0.058,928,912,46,0.0504,0
MEM-ATL,short,2024-11-11,0,0,1,0,0.2325,447,433,19,0.0439,0
MEM-ATL,short,2024-11-12,1,0,0,0,0.0,1874,1822,67,0.0368,0
MEM-ATL,short,2024-11-13,2,0,0,0,0.0995,1614,1563,60,0.0384,0
MEM-ATL,short,2024-11-14,3,0,0,0,0.1954,1934,1868,82,0.0439,0
MEM-ATL,short,2024-11-15,4,0,0,0,0.1296,1537,1508,45,0.0298,0
MEM-ATL,short,2024-11-16,5,1,0,0,0.1828,867,842,42,0.0499,0
MEM-ATL,short,2024-11-17,6,1,0,0,0.2084,1108,1086,48,0.0442,0
MEM-ATL,short,2024-11-18,0,0,0,0,0.1357,2043,2009,75,0.0373,0
MEM-ATL,short,2024-11-19,1,0,0,0,0.3208,1863,1831,62,0.0339,0
MEM-ATL,short,2024-11-20,2,0,0,1,0.0134,2570,2510,170,0.0677,0
MEM-ATL,short,2024-11-21,3,0,0,1,0.1739,2863,2767,149,0.0538,0
MEM-ATL,short,2024-11-22,4,0,0,1,0.2022,2867,2760,148,0.0536,0
MEM-ATL,short,2024-11-23,5,1,0,1,0.2425,1424,1376,112,0.0814,0
MEM-ATL,short,2024-11-24,6,1,0,1,0.2758,1453,1428,119,0.0833,0
MEM-ATL,short,2024-11-25,0,0,0,1,0.2387,2526,2432,179,0.0736,0
MEM-ATL,short,2024-11-26,1,0,0,1,0.0702,3301,3252,199,0.0612,0
MEM-ATL,short,2024-11-27,2,0,0,1,0.0712,3252,3154,215,0.0682,0
MEM-ATL,short,2024-11-28,3,0,0,1,0.2763,2779,2744,161,0.0587,0
MEM-ATL,short,2024-11-29,4,0,0,1,0.0524,2457,2423,131,0.0541,0
MEM-ATL,short,2024-11-30,5,1,0,1,0.2399,1738,1708,122,0.0714,0
MEM-ATL,short,2024-12-01,6,1,0,1,0.1723,1691,1646,127,0.0772,0
MEM-ATL,short,2024-12-02,0,0,0,1,0.1995,3118,3008,195,0.0648,0
MEM-ATL,short,2024-12-03,1,0,0,1,0.015,2517,2463,164,0.0666,0
MEM-ATL,short,2024-12-04,2,0,0,1,0.1227,2831,2776,171,0.0616,0
MEM-ATL,short,2024-12-05,3,0,0,1,0.3632,3032,2984,169,0.0566,0
MEM-ATL,short,2024-12-06,4,0,0,1,0.4706,2692,2623,156,0.0595,0
MEM-ATL,short,2024-12-07,5,1,0,1,0.2166,1532,1499,110,0.0734,0
MEM-ATL,short,2024-12-08,6,1,0,1,0.0399,1524,1501,128,0.0853,0
MEM-ATL,short,2024-12-09,0,0,0,1,0.2432,3064,2951,190,0.0644,0
MEM-ATL,short,2024-12-10,1,0,0,1,0.0316,2961,2916,172,0.059,0
MEM-ATL,short,2024-12-11,2,0,0,1,0.6115,2431,2372,374,0.1577,1
MEM-ATL,short,2024-12-12,3,0,0,1,0.7026,2745,2645,461,0.1743,1
MEM-ATL,short,2024-12-13,4,0,0,1,0.0812,2901,2830,181,0.064,0
MEM-ATL,short,2024-12-14,5,1,0,1,0.2076,1419,1391,107,0.0769,0
MEM-ATL,short,2024-12-15,6,1,0,1,0.2345,1620,1596,131,0.0821,0
MEM-ATL,short,2024-12-16,0,0,0,1,0.4181,3298,3217,219,0.0681,0
MEM-ATL,short,2024-12-17,1,0,0,1,0.6312,2927,2867,568,0.1981,1
MEM-ATL,short,2024-12-18,2,0,0,1,0.6527,2315,2251,493,0.219,1
MEM-ATL,short,2024-12-19,3,0,0,1,0.8312,3162,3117,769,0.2467,1
MEM-ATL,short,2024-12-20,4,0,0,1,0.181,2696,2633,152,0.0577,0
MEM-ATL,short,2024-12-21,5,1,0,1,0.2659,1408,1381,103,0.0746,0
MEM-ATL,short,2024-12-22,6,1,0,1,0.1095,1434,1384,107,0.0773,0
MEM-ATL,short,2024-12-23,0,0,0,1,0.1974,2679,2639,161,0.061,0
MEM-ATL,short,2024-12-24,1,0,0,1,0.1109,3314,3240,190,0.0586,0
MEM-ATL,short,2024-12-25,2,0,1,1,0.0,704,689,45,0.0653,0
MEM-ATL,short,2024-12-26,3,0,0,1,0.2788,2611,2557,144,0.0563,0
MEM-ATL,short,2024-12-27,4,0,0,0,0.2165,1603,1582,36,0.0228,0
MEM-ATL,short,2024-12-28,5,1,0,0,0.1682,956,922,39,0.0423,0
MEM-ATL,short,2024-12-29,6,1,0,0,0.2345,1115,1082,39,0.036,0
MEM-ATL,short,2024-12-30,0,0,0,0,0.2536,1815,1791,63,0.0352,0
MEM-ATL,short,2024-12-31,1,0,0,0,0.2435,1894,1831,51,0.0279,0
MEM-ATL,short,2025-01-01,2,0,1,0,0.1458,452,445,17,0.0382,0
MEM-ATL,short,2025-01-02,3,0,0,0,0.1204,1631,1598,54,0.0338,0
MEM-ATL,short,2025-01-03,4,0,0,0,0.3525,2020,1951,69,0.0354,0
MEM-ATL,short,2025-01-04,5,1,0,0,0.2147,985,971,32,0.033,0
MEM-ATL,short,2025-01-05,6,1,0,0,0.0754,785,764,39,0.051,0
MEM-ATL,short,2025-01-06,0,0,0,0,0.1759,1329,1306,42,0.0322,0
MEM-ATL,short,2025-01-07,1,0,0,0,0.1864,1893,1834,62,0.0338,0
MEM-ATL,short,2025-01-08,2,0,0,0,0.149,1782,1758,74,0.0421,0
MEM-ATL,short,2025-01-09,3,0,0,0,0.3754,1670,1616,53,0.0328,0
MEM-ATL,short,2025-01-10,4,0,0,0,0.0,1815,1779,58,0.0326,0
MEM-ATL,short,2025-01-11,5,1,0,0,0.2201,896,876,29,0.0331,0
MEM-ATL,short,2025-01-12,6,1,0,0,0.0644,1147,1112,37,0.0333,0
MEM-ATL,short,2025-01-13,0,0,0,0,0.2092,2122,2069,65,0.0314,0
MEM-ATL,short,2025-01-14,1,0,0,0,0.1655,1616,1563,54,0.0345,0
MEM-ATL,short,2025-01-15,2,0,0,0,0.151,1943,1887,81,0.0429,0
MEM-ATL,short,2025-01-16,3,0,0,0,0.1091,2197,2128,68,0.032,0
MEM-ATL,short,2025-01-17,4,0,0,0,0.1159,1830,1767,59,0.0334,0
MEM-ATL,short,2025-01-18,5,1,0,0,0.2827,962,946,31,0.0328,0
MEM-ATL,short,2025-01-19,6,1,0,0,0.0,898,883,40,0.0453,0
MEM-ATL,short,2025-01-20,0,0,0,0,0.1227,1549,1509,55,0.0364,0
MEM-ATL,short,2025-01-21,1,0,0,0,0.3135,2089,2018,54,0.0268,0
MEM-ATL,short,2025-01-22,2,0,0,0,0.2815,1702,1647,61,0.037,0
MEM-ATL,short,2025-01-23,3,0,0,0,0.267,2084,2016,83,0.0412,0
MEM-ATL,short,2025-01-24,4,0,0,0,0.1607,1962,1931,69,0.0357,0
MEM-ATL,short,2025-01-25,5,1,0,0,0.3229,973,955,49,0.0513,0
MEM-ATL,short,2025-01-26,6,1,0,0,0.1208,1092,1059,60,0.0567,0
MEM-ATL,short,2025-01-27,0,0,0,0,0.1283,1993,1954,77,0.0394,0
MEM-ATL,short,2025-01-28,1,0,0,0,0.0749,1697,1633,45,0.0276,0
MEM-ATL,short,2025-01-29,2,0,0,0,0.2036,1915,1885,53,0.0281,0
MEM-ATL,short,2025-01-30,3,0,0,0,0.1125,1963,1926,69,0.0358,0
MEM-ATL,short,2025-01-31,4,0,0,0,0.0,1660,1602,63,0.0393,0
MEM-ATL,short,2025-02-01,5,1,0,0,0.2625,852,835,40,0.0479,0
MEM-ATL,short,2025-02-02,6,1,0,0,0.0587,989,966,42,0.0435,0
MEM-ATL,short,2025-02-03,0,0,0,0,0.2612,1655,1612,63,0.0391,0
MEM-ATL,short,2025-02-04,1,0,0,0,0.2361,1787,1731,64,0.037,0
MEM-ATL,short,2025-02-05,2,0,0,0,0.2361,1938,1904,72,0.0378,0
MEM-ATL,short,2025-02-06,3,0,0,0,0.1936,1843,1801,57,0.0316,0
MEM-ATL,short,2025-02-07,4,0,0,0,0.0,2027,1980,73,0.0369,0
MEM-ATL,short,2025-02-08,5,1,0,0,0.3939,990,963,47,0.0488,0
MEM-ATL,short,2025-02-09,6,1,0,0,0.3117,1043,1015,52,0.0512,0
MEM-ATL,short,2025-02-10,0,0,0,0,0.0815,1821,1776,66,0.0372,0
MEM-ATL,short,2025-02-11,1,0,0,0,0.325,1551,1517,47,0.031,0
MEM-ATL,short,2025-02-12,2,0,0,0,0.1453,1757,1716,67,0.039,0
MEM-ATL,short,2025-02-13,3,0,0,0,0.2534,1387,1346,47,0.0349,0
MEM-ATL,short,2025-02-14,4,0,0,0,0.0747,1785,1730,46,0.0266,0
MEM-ATL,short,2025-02-15,5,1,0,0,0.0389,1091,1055,62,0.0588,0
MEM-ATL,short,2025-02-16,6,1,0,0,0.0,1003,980,34,0.0347,0
MEM-ATL,short,2025-02-17,0,0,0,0,0.3498,1722,1668,71,0.0426,0
MEM-ATL,short,2025-02-18,1,0,0,0,0.1028,2034,1959,65,0.0332,0
MEM-ATL,short,2025-02-19,2,0,0,0,0.2363,2037,2002,83,0.0415,0
MEM-ATL,short,2025-02-20,3,0,0,0,0.1505,1533,1480,57,0.0385,0
MEM-ATL,short,2025-02-21,4,0,0,0,0.0,1628,1577,44,0.0279,0
MEM-ATL,short,2025-02-22,5,1,0,0,0.2132,980,964,43,0.0446,0
MEM-ATL,short,2025-02-23,6,1,0,0,0.1596,853,835,47,0.0563,0
MEM-ATL,short,2025-02-24,0,0,0,0,0.2013,1684,1642,60,0.0365,0
MEM-ATL,short,2025-02-25,1,0,0,0,0.0,1599,1546,73,0.0472,0
MEM-ATL,short,2025-02-26,2,0,0,0,0.0028,1655,1629,58,0.0356,0
MEM-ATL,short,2025-02-27,3,0,0,0,0.1221,1771,1742,69,0.0396,0
MEM-ATL,short,2025-02-28,4,0,0,0,0.0467,1524,1498,51,0.034,0
MEM-ATL,short,2025-03-01,5,1,0,0,0.2336,1027,994,42,0.0423,0
MEM-ATL,short,2025-03-02,6,1,0,0,0.2259,1021,998,53,0.0531,0
MEM-ATL,short,2025-03-03,0,0,0,0,0.105,2292,2227,65,0.0292,0
MEM-ATL,short,2025-03-04,1,0,0,0,0.0931,1779,1742,76,0.0436,0
MEM-ATL,short,2025-03-05,2,0,0,0,0.106,2193,2140,76,0.0355,0
MEM-ATL,short,2025-03-06,3,0,0,0,0.0742,1825,1789,78,0.0436,0
MEM-ATL,short,2025-03-07,4,0,0,0,0.0,1943,1905,74,0.0388,0
MEM-ATL,short,2025-03-08,5,1,0,0,0.2904,959,942,51,0.0541,0
MEM-ATL,short,2025-03-09,6,1,0,0,0.0,995,982,47,0.0479,0
MEM-ATL,short,2025-03-10,0,0,0,0,0.2052,1819,1785,69,0.0387,0
MEM-ATL,short,2025-03-11,1,0,0,0,0.0041,1903,1860,53,0.0285,0
MEM-ATL,short,2025-03-12,2,0,0,0,0.3358,1565,1510,56,0.0371,0
MEM-ATL,short,2025-03-13,3,0,0,0,0.0,2069,1999,91,0.0455,0
MEM-ATL,short,2025-03-14,4,0,0,0,0.1235,1571,1531,67,0.0438,0
MEM-ATL,short,2025-03-15,5,1,0,0,0.1381,965,948,39,0.0411,0
MEM-ATL,short,2025-03-16,6,1,0,0,0.2878,1010,977,32,0.0328,0
MEM-ATL,short,2025-03-17,0,0,0,0,0.1423,1967,1923,68,0.0354,0
MEM-ATL,short,2025-03-18,1,0,0,0,0.1782,1850,1817,46,0.0253,0
MEM-ATL,short,2025-03-19,2,0,0,0,0.3217,1831,1784,73,0.0409,0
MEM-ATL,short,2025-03-20,3,0,0,0,0.0,1921,1872,59,0.0315,0
MEM-ATL,short,2025-03-21,4,0,0,0,0.1387,1395,1360,49,0.036,0
MEM-ATL,short,2025-03-22,5,1,0,0,0.0,873,858,33,0.0385,0
MEM-ATL,short,2025-03-23,6,1,0,0,0.8271,880,853,111,0.1301,1
MEM-ATL,short,2025-03-24,0,0,0,0,0.7673,2222,2177,324,0.1488,1
MEM-ATL,short,2025-03-25,1,0,0,0,0.0,1552,1513,51,0.0337,0
MEM-ATL,short,2025-03-26,2,0,0,0,0.1856,1498,1460,55,0.0377,0
MEM-ATL,short,2025-03-27,3,0,0,0,0.1567,1590,1551,58,0.0374,0
MEM-ATL,short,2025-03-28,4,0,0,0,0.0232,1385,1360,56,0.0412,0
MEM-ATL,short,2025-03-29,5,1,0,0,0.1223,839,827,31,0.0375,0
MEM-ATL,short,2025-03-30,6,1,0,0,0.0,850,821,38,0.0463,0
MEM-ATL,short,2025-03-31,0,0,0,0,0.1207,1385,1362,41,0.0301,0
MEM-ATL,short,2025-04-01,1,0,0,0,0.2299,1491,1463,41,0.028,0
MEM-ATL,short,2025-04-02,2,0,0,0,0.0593,1664,1630,71,0.0436,0
MEM-ATL,short,2025-04-03,3,0,0,0,0.2064,2037,1986,70,0.0352,0
MEM-ATL,short,2025-04-04,4,0,0,0,0.2344,1695,1638,57,0.0348,0
MEM-ATL,short,2025-04-05,5,1,0,0,0.1452,974,939,36,0.0383,0
MEM-ATL,short,2025-04-06,6,1,0,0,0.0,941,907,27,0.0298,0
MEM-ATL,short,2025-04-07,0,0,0,0,0.0535,1926,1855,67,0.0361,0
MEM-ATL,short,2025-04-08,1,0,0,0,0.1763,1602,1571,55,0.035,0
MEM-ATL,short,2025-04-09,2,0,0,0,0.243,1963,1937,69,0.0356,0
MEM-ATL,short,2025-04-10,3,0,0,0,0.0754,1709,1672,56,0.0335,0
MEM-ATL,short,2025-04-11,4,0,0,0,0.0259,1771,1725,57,0.033,0
MEM-ATL,short,2025-04-12,5,1,0,0,0.1205,1001,968,46,0.0475,0
MEM-ATL,short,2025-04-13,6,1,0,0,0.4187,976,947,58,0.0612,0
MEM-ATL,short,2025-04-14,0,0,0,0,0.29,1733,1672,52,0.0311,0
MEM-ATL,short,2025-04-15,1,0,0,0,0.1364,1908,1869,64,0.0342,0
MEM-ATL,short,2025-04-16,2,0,0,0,0.0342,1794,1729,58,0.0335,0
MEM-ATL,short,2025-04-17,3,0,0,0,0.2214,1754,1697,53,0.0312,0
MEM-ATL,short,2025-04-18,4,0,0,0,0.1321,1780,1740,51,0.0293,0
MEM-ATL,short,2025-04-19,5,1,0,0,0.1381,1036,1022,53,0.0519,0
MEM-ATL,short,2025-04-20,6,1,0,0,0.2356,1067,1038,38,0.0366,0
MEM-ATL,short,2025-04-21,0,0,0,0,0.0746,1560,1520,50,0.0329,0
MEM-ATL,short,2025-04-22,1,0,0,0,0.0,1749,1726,64,0.0371,0
MEM-ATL,short,2025-04-23,2,0,0,0,0.051,1612,1552,52,0.0335,0
MEM-ATL,short,2025-04-24,3,0,0,0,0.2533,1981,1924,52,0.027,0
MEM-ATL,short,2025-04-25,4,0,0,0,0.0,1557,1502,61,0.0406,0
MEM-ATL,short,2025-04-26,5,1,0,0,0.0078,861,848,44,0.0519,0
MEM-ATL,short,2025-04-27,6,1,0,0,0.1236,1093,1076,49,0.0455,0
MEM-ATL,short,2025-04-28,0,0,0,0,0.3032,1541,1493,58,0.0388,0
MEM-ATL,short,2025-04-29,1,0,0,0,0.2157,1558,1511,56,0.0371,0
MEM-ATL,short,2025-04-30,2,0,0,0,0.062,1567,1521,44,0.0289,0
MEM-ATL,short,2025-05-01,3,0,0,0,0.1394,1978,1937,68,0.0351,0
MEM-ATL,short,2025-05-02,4,0,0,0,0.058,2092,2037,65,0.0319,0
MEM-ATL,short,2025-05-03,5,1,0,0,0.1742,997,983,44,0.0448,0
MEM-ATL,short,2025-05-04,6,1,0,0,0.1842,1045,1011,56,0.0554,0
MEM-ATL,short,2025-05-05,0,0,0,0,0.1361,2091,2020,68,0.0337,0
MEM-ATL,short,2025-05-06,1,0,0,0,0.0678,1780,1749,62,0.0354,0
MEM-ATL,short,2025-05-07,2,0,0,0,0.214,1598,1540,63,0.0409,0
MEM-ATL,short,2025-05-08,3,0,0,0,0.2774,1877,1816,44,0.0242,0
MEM-ATL,short,2025-05-09,4,0,0,0,0.0,1679,1646,60,0.0365,0
